date,text
2021-10-31 00:00:00," До ¥1,04 трлн ($9,2 млрд) повысила прогноз операционной прибыли на текущий финансовый год (кончается в марте) японская компания Sony Group Corp ., 28 октября сообщает агентство Kyodo News. Sony впервые за текущий финансовый год прогнозирует, что ее операционная прибыль за год превысит отметку в ¥1 трлн. В августе тот же показатель составлял ¥980 млрд. По сравнению с прошлым годом предполагаемый рост составит 8,9%. Компания также повысила прогноз чистой прибыли на год до ¥730 млрд с предыдущего прогноза в ¥700 млрд. Объем продаж теперь оценивается в ¥9,90 трлн, вместо ранее спрогнозированных ¥9,70 трлн. Последние прогнозы чистой прибыли и продаж представляют собой соответственно снижение на 29,1% и рост на 10,0% по сравнению с предыдущим финансовым годом. Пересмотр прогнозов по прибыли в сторону повышения отражает увеличение продаж в сфере кино, отмечает агентство. Дело в том, что ограничения, введенные в рамках мер по борьбе с коронавирусом, были ослаблены на основных для компании рынках — например, в США. Сервис потоковой передачи музыки также процветает, заявил финансовый директор Sony Хироки Тотоки . При этом он отметил, что компания испытывает серьезное влияние от сбоев в цепочках поставок, вызванных распространением коронавируса в странах Южной Азии. Также ощущается нехватка чипов и нехватка запчастей. Все это оставляет неопределенными перспективы электронного бизнеса корпорации. Продажи игровой консоли PlayStation 5, запущенной в ноябре прошлого года, замедлились из-за проблем с поставками чипов, сказал Тотоки . Тем не менее, компания сохранила целевой показатель продаж на уровне 14,80 млн единиц в этом финансовом году. Финансовый директор компании заявил в этот же день, что японский гигант рассматривает возможность сотрудничества с Taiwan Semiconductor Manufacturing Co . в строительстве в Японии завода по производству микросхем. Ранее тайваньский производитель заявил о планах строительства в Японии в 2022 году передовой фабрики по производству чипов. Предполагается, что она начнет работу в 2024 году. ""Стабильные поставки чипов — важнейший вопрос"" , — сказал Тотоки , отметив, что новый завод может стать решением этой проблемы. Как говорят, к проекту может также присоединиться японский производитель автозапчастей Denso Corp . Ранее премьер-министр Японии Фумио Кисида заявлял, что TSMC инвестирует в завод около ¥1 трлн. По словам Кисиды , его правительство окажет проекту финансовую помощь, поскольку стабильные закупки чипов послужат повышению экономической безопасности Японии. Напомним, за первое полугодие нынешнего финансового года (закончилось в сентябре) чистая прибыль Sony снизилась на 34,8% по сравнению с аналогичным периодом прошлого года и составила ¥424,94 млрд. Продажи составили ¥4,63 трлн, что на 13,7% больше. Операционная прибыль за шесть месяцев выросла на 11,5% до ¥598,53 млрд. Также отмечается, что с этого финансового года компания начала отчитываться о доходах в соответствии с Международными стандартами финансовой отчетности, отойдя от стандартов бухгалтерского учета США. "
2021-11-01 00:00:00," В январе-августе Азербайджан экспортировал в Турцию 5,97 млрд. кубометров газа с месторождения Шах-Дениз, что на 20,7% ниже показателя аналогичного периода 2020 г., сообщил Совет по регулированию энергорынка Турции (EPDK). По его данным, в августе объем поставок азербайджанского газа в Турцию составил 547,15 млн. кубометров. При этом на долю Азербайджана пришлись 13,1% всех поставок газа в Турцию в августе. По сравнению с августом 2020 г. объем поставок из Азербайджана сократился на 44,5%. Спад поставок в августе был обусловлен завершением весной 2021 г. контракта на экспорт газа в Турцию в рамках Стадии-1 разработки месторождения Шах-Дениз. В целом в августе Азербайджан вернулся на третью позицию по объемам поставок газа в Турцию. На первом месте - Россия, на долю которой пришлись 49,9% всех поставок, на втором - Иран (21,5%), на четвертом - Алжир (9,6%). В марте 2020 г. Азербайджан вышел на первую позицию по поставкам газа в Турцию и сохранял лидерство вплоть до июля, с августа 2020 г. по март 2021 г. занимал второе место (после России), с апреля по июнь - третье, в июле - четвертое. (oilcapital.ru/Химия Украины и мира) "
2021-11-05 00:00:00," АО ""Укргаздобыча"" проводит сбор коммерческих предложений на закупку услуг по автомобильным перевозкам нефти в количестве 1800 т в течение шести месяцев партиями по 300т/мес. Пункт загрузки Полтавская область, Гадячский район, с. Сары (замерные-сепарационная установка ""Сары Сарской участка Харкивцивского месторождения"" ООО ""Украинская Буровая Компания"" ) (координаты GPS: 50.305492,33.898442). Пункт разгрузки Полтавская область, Гадячский район, с. Плишивец, ул. Полевая, 17 (координаты GPS: 50.454950428299554, 34.18719235423909). С исходными данными и формой для предоставления коммерческого предложения можно ознакомиться по ссылке. В случае заинтересованности, коммерческие предложения необходимо предоставить в срок до 14:00 час. 09 ноября 2021 включительно на электронный адрес: viktor.gyrych@ugv.com.ua За дополнительной информацией можно обращаться по тел. 066-522-98-14, Виктор Гирич . "
2021-11-03 00:00:00," Группа ""Нефтегаз"" обнаружила несколько залежей природного газа на Бугаевском месторождении (Харьковская область). Предварительно объем дополнительных запасов газа составляет 400 тыс. кубометров. Об этом сообщил директор департамента интегрированных коммуникаций НАК ""Нефтегаз Украины"" Максим Белявский . ""Новая разведывательная скважина на Бугаевском месторождении обнаружила несколько залежей газа в среднем карбоне. После их испытания наши специалисты получили приток газа в объеме 40 тыс. кубометров в сутки"", — сказал Белявский . По его словам, объем дополнительных запасов газа, предварительно установленный по результатам геофизических операций, составляет 400 тыс. кубометров газа. В настоящее время ""Нафтогаз"" проводит оценку запасов газа. Отмечается, что в указанной зоне помимо Бугаевского месторождения находятся ряд других перспективных активов ""Нефтегаза"" , в частности, Нуровское и Максальское месторождения. Ранее сообщалось, что ""Нефтегаз"" запустил новую скважину на втором крупнейшем месторождении газа производительностью более 365 тыс. кубометров газа в сутки. "
2021-11-02 00:00:00," Городское управление по строительству метрополитена, мостов и дорожных сетей Нижнего Новгорода объявило конкурс по выбору подрядчика на строительство метро от площади Горького до площади Сенной. Общая стоимость работ составит 35 млрд рублей. По условиям контракта работа будет выполнена в три этапа – подготовительный, основной и этап благоустройства территории. Подрядная организация должна будет не только разработать проекты двух станций метро ""Оперный театр"" и ""Площадь Сенная"", но и возвести данные объекты. Заявки для участия в конкурсе принимаются до 29 ноября текущего года. Фото: из открытых источников "
2021-10-28 00:00:00," ООО ""РН-Юганскнефтегаз"" (дочернее предприятие НК ""Роснефть"" ) и ООО ""Арктик Катеринг Сервис"" (дочернее предприятие CIS GROUP ) в рамках ХIV Евразийского экономического форума в г. Верона заключили договор на оказание социально-бытового обслуживания вахтовых городков. Документ предусматривает организацию общественного питания и проживания вахтового персонала, а также комплексное сервисное обслуживание объектов социально-бытового назначения на месторождениях, находящиеся на территории деятельности ""РН-Юганскнефтегаз"" . Сотрудничество в сфере социально-бытового обслуживания с французской компанией CIS GROUP , отвечающей высоким стандартам качества, позволит повысить уровень оказания услуг на месторождениях крупнейшего добывающего актива НК ""Роснефть"" , а также разработать новые решения для дополнительного обеспечения социального комфорта вахтового персонала и безопасности на месторождениях предприятия. Справка: ""РН-Юганскнефтегаз"" – ключевой добывающий актив НК ""Роснефть"" . Предприятие ведет геологоразведку и разработку месторождений на 39 лицензионных участках общей площадью свыше 21 тыс. км2 и планомерно расширяет территорию своей деятельности. Компания CIS GROUP - одна из крупнейших международных корпораций в сфере организации корпоративного, индустриального питания и сервисного обслуживания объектов, в том числе на удаленных территориях, в экстремальных климатических условиях. CIS GROUP работает на международном рынке с 1992 года и представлена более чем в 20 странах. Департамент информации и рекламы ПАО ""НК ""Роснефть"" 28 октября 2021 г. Настоящие материалы содержат заявления в отношении будущих событий и ожиданий, которые представляют собой перспективные оценки. Любое заявление, содержащееся в данных материалах, которое не является информацией за прошлые отчетные периоды, представляет собой перспективную оценку, связанную с известными и неизвестными рисками, неопределенностями и другими факторами, в результате влияния которых фактические результаты, показатели деятельности или достижения могут существенно отличаться от ожидаемых результатов, показателей деятельности или достижений, прямо или косвенно выраженных в данных перспективных оценках. Мы не принимаем на себя обязательств по корректировке содержащихся здесь данных, с тем чтобы они отражали фактические результаты, изменения в исходных допущениях или факторах, повлиявших на перспективные оценки. "
2021-10-28 00:00:00," Новости В Ровенской области построят завод по переработке и заморозке ягод за 123 млн грн Сегодня, 13:00 10 Инвестиции в проект завода составляют более 123 млн грн, а инвесторы прогнозируют, что будущий объект создаст 120 рабочих мест. Об этом сообщила Радивиловская ОТГ на своей странице в Facebook . Соответствующий инвестиционный проект промышленного назначения намечен на 2021-24 гг. Финансовые перспективы вложенных в проект инвестиций — более 123 млн грн. ""Для осуществления деятельности Радивиловским городским советом было предложено инвестору — ""АУРУМ"" — земельный участок за пределами населенного пункта с. Подзамче (бывший хозяйственный двор). Планируется, что начало работ по строительству завода, которое обеспечит жителям Старостинского округа 120 рабочих мест, стартует уже в ноябре этого года, а завершится строительство летом 2024 г."", — отмечается в сообщении. Напомним, что группа компаний T.B. Fruit переработала около 40% от планового объема производства. До конца года T.B. Fruit планирует переработать 500 тыс. т яблок . Узнавайте первыми самые свежие новости агробизнеса Украины на нашей странице в Facebook , канале в Telegram , скачивайте приложение в AppStore , подписывайтесь на нас в Instagram или на нашу рассылку . "
2021-11-09 00:00:00," В Иркутске появится сеть общественных велосипедных парковок. Ее создадут на средства целевого гранта компании En+ Group , выделенного на реализацию проекта ""Велопарковки для иркутян"". В городе планируется установить 21 парковку. В этом году по разработанным чертежам оборудуют пилотные велопарковки по адресу Тимирязева, 4, остальные - весной 2022 года. Дизайн велопарковок, стандарты и схемы их размещения разработает общественная организация ""ВелоИркутск"" , которая активно занимается развитием велосипедной инфраструктуры. Она же установит велопарковки и организует информационную работу в рамках проекта. Велосипедные парковки планируется устанавливать у мест общественного пользования, в первую очередь - у социальных учреждений: поликлиник, библиотек, аптек. Авторы проекта рассчитывают не только увеличить количество современных велосипедных парковок, но и создать базу для их массовой установки частными лицами. Чертежи будут распространять по открытой лицензии: каждый сможет скачать и изготовить велосипедные парковки самостоятельно. Кроме того, положения разработанного стандарта будут предложены для внесения в нормативные документы Иркутска: правила благоустройства и местные нормативы градостроительного проектирования. ""Мы надеемся, что развитие и популяризация велосипедного движения благоприятно скажется на экологической обстановке в регионе, а использование транспорта с двигателями внутреннего сгорания, особенно вблизи Байкала, - сократится. En+ Group активно поддерживает и инвестирует в ""зеленые"" проекты. Уверена, организация велосипедных парковочных мест будет способствовать популяризации среди горожан и гостей города этого экологичного и полезного для здоровья вида транспорта"", - отметила заместитель генерального директора En+ Group Вера Курочкина. En+ Group на протяжении многих лет поддерживает и самостоятельно развивает множество проектов, направленных на улучшение экологии и снижение выбросов парниковых газов. Приоритетное место экологических проектов в социальной политике компании определил в свое время основатель энерго-металлургического холдинга и общественный деятель Олег Дерипаска . Например, в октябре этого года в Иркутской области были открыты пять новых электрозаправочных станций - в Иркутске, Ангарске и Култуке. Инвестиции En+ Group в проект в 2021 году превысили 17 млн руб. "
2021-11-03 00:00:00," Baoneng Motor , автомобильное подразделение китайского имущественного конгломерата Baoneng Group , объявила 16 ноября 2020 года о создании компании по разработке программного обеспечения для автомобилей Foresea Seven Swords. По словам Baoneng Motor , недавно созданная компания призвана стать поставщиком интеллектуального программного обеспечения для транспортных средств и инновационных бизнес-моделей. Она будет участвовать в исследованиях и разработках интеллектуальной автомобильной архитектуры, автомобильных чипов, распределенной вычислительной платформы ""автомобиль-облако"", автономной системы вождения, интеллектуальной кабины, системы управления транспортными средствами, платформы облачных сервисов и других технических продуктов. Штаб-квартира Foresea Seven Swords со штаб-квартирой в Шэньчжэне откроет филиалы в Пекине и Шанхае, исследовательские институты в Чэнду и Нанкине, а также другие подразделения НИОКР в стране и за рубежом. К 2021 году общая численность персонала достигнет 2500 человек, а к 2025 году увеличится до 5000 человек. Согласно корпоративным данным Tianyancha , Foresea Seven Swords с уставным капиталом в 1 миллиард юаней (151 867 200 долларов) полностью контролируется Baoneng Motor . Baoneng Motor отметила, что компания по производству автомобильного программного обеспечения будет помогать группе в развитии бренда интеллектуальных автомобилей и достижении стратегической цели — стать ""всемирно известной автомобильной группой с сильной конкурентоспособностью"". Списки вакансий Новорожденная компания разместила списки вакансий, в которых указаны должности, связанные со стратегическим развертыванием, планированием продукции, управлением качеством, умным вождением и интеллектуальной кабиной. 8 ноября 2020 года компания Baoneng Motor начала производство на своем заводе по производству интеллектуальных автомобилей в Сиане, столице провинции Шэньси. В то же время с производственной линии сошел первый автомобиль на базе собственной разработки Baoneng , предназначенной для NEV, xEV. Завод, расположенный в Сиань, является первой базой по производству автомобилей в Баонэне. Более того, у группы уже есть два завода в Чаншу и Шэньчжэне за счет инвестиций в Qoros и Changan PSA , сообщается на сайте Gasgoo. По материалам: gasgoo.com Читайте также: ULEMCo сотрудничает с JCB и Bucher в производстве нового водородного автомобиля 10 лет производства гибридов на заводе Porsche в Лейпциге Bentley делает ставку на электрификацию Сообщение Baoneng Motor создает компанию появились сначала на Avto.review. "
2021-10-28 00:00:00," Solid Power, Inc. в рамках сделки по слиянию с Decarbonization Plus Acquisition Corporation III ( DCRC ) 27 октября 2021 года подписала соглашение о партнерстве с SK Innovation Co для производства полностью твердотельных автомобильных аккумуляторов в соответствии с меморандумом о взаимопонимании и соглашением о совместной разработке. Об этом говорится в сообщении Solid. Кроме того, SK Innovation инвестирует $30 млн в Solid Power за счет размещения акций в рамках ранее объявленной сделки с DCRC . Инвестиции дополняют выпуск акций на сумму $165 млн в пользу инвесторов ( Koch Strategy Platforms , Riverstone Energy Limited , Neuberger Berman и Van Eck Associates ). Лицензия на технологию и будущие коммерческие поставки зависят от того насколько успешно стороны проведут переговоры и заключат дальнейшие коммерческие соглашения, а также от одобрения регулирующими органами и исполнения обычных условий закрытия. Solid Power 15 июня 2021 года заключила окончательное соглашение об объединении бизнеса с DCRC , в результате которого Solid Power станет публичной компанией, зарегистрированной на бирже. Завершение сделки ожидается в IV квартале 2021 года после исполнения обычных условий закрытия. Solid Power - ведущий разработчик полностью твердотельных аккумуляторных батарей для электромобилей. Компания заменяет легковоспламеняющийся жидкий электролит фирменным твердым электролитом на основе сульфидов. "
2021-11-03 00:00:00," Партнерство по справедливому энергетическому переходу ""для поддержки усилий Южной Африки по декарбонизации"" инициировали правительства Франции, Германии Великобритании и США при поддержке Евросоюза, 2 ноября сообщила пресс-служба британского правительства. Партнерство нацелено на ускорение декарбонизации экономики ЮАР с уделением особого внимания новым технологиям генерации электроэнергии. Оно должно обеспечить ""ускорение справедливого перехода и декарбонизации электроэнергетической системы"" ЮАР. Кроме того, предполагается развитие таких отраслей как производство экологически чистого водорода и переход на электромобили. Отдельным пунктом в плане прописаны пути устройства тех категорий населения, которые пострадают после закрытия шахт. Амбициозный проект предполагает крупные вложения. На первом этапе доноры вложат 8,5 млрд долларов, задействуя различные механизмы, включая гранты, льготные кредиты и инвестиции, а также инструменты разделения рисков, чтобы стимулировать частный сектор. Ожидается, что Партнерство "" поддержит Южную Африку в отказе от угля и ускорении ее перехода к экономике с низким уровнем выбросов и устойчивостью к изменению климата"", говорится в сообщении. Президент ЮАР Сирил Рамафоса , комментируя инициативу, сказал, что она может послужить ""подходящей моделью поддержки климатических действий от развитых стран к развивающимся"" и одновременно помочь бедным странам создать рабочие места и дать средства к существованию для населения. Премьер-министр Великобритании Борис Джонсон назвал партнерство ""революционным"". Оно создает ""прецедент"" для сотрудничества, считает британский лидер. Президент США Джо Байден напомнил, что ЮАР ""является крупнейшим источником выбросов в Африке в значительной степени из-за сильной зависимости от угля в качестве источника энергии"", а потому ""досрочно закрыв южноафриканские угольные электростанции и инвестируя в альтернативы чистой энергии для жителей Южной Африки и поддерживая справедливый и инклюзивный переход в угольном секторе Южной Африки, мы выполняем обещание, данное партнерами G7 в Корнуолле, по ускорению отказа от угля в развивающихся странах"" . Президент Франции Эмманюэль Макрон выразил надежду, что новое партнерство ""станет стандартом для других подобных партнерств в будущем"" . ""Франция готова"" , — заявил Макрон . Напомним, ранее было объявлено о запуске сходного проекта для Северной Африки и Ближнего Востока под эгидой Европейского банка реконструкции и развития ( ЕБРР ). Среди целевых стран называются Марокко, Алжир, Египет, Тунис, Иордания и Ливан. Читайте также: Великобритания вложит 50 млн фунтов стерлингов в экопроекты в Африке "
2021-11-09 00:00:00," В Подмосковье начнут строительство крупнейшего завода в России по переработке пластиковых отходов. Соглашение подписали дочерняя структура ""Ростеха"" – компания РТ-Инвест , министерство инвестиций, промышленности и науки Московской области , а также управляющая компания особой экономической зоны ""Кашира-парк"" . Мощность – 100 тысяч тонн в год. Инвестиции – 10 миллиардов рублей. Планируется создать 350 рабочих мест. Особенность проекта – производство зеленых гранул. Они соответствуют самым строгим экостандартам и могут использоваться, например, для производства упаковки или тканей. Мы уже сделали проектирование, на участке свободной экономической зоны изучается почва, выдаются технические условия. Мы завершим строительство в конце 2023 года"", – заявил Андрей Шипелов , гендиректор компании ""РТ-Инвест"" . ""Мы рассчитываем на то, что инвесторов привлекает прежде всего качество управляющих компаний в этих свободных экономических зонах. Под ключ готова вся инфраструктура, инвесторам не нужно тратить на это свое время и ресурсы. Собственно говоря, это облегчает и удешевляет экономику проекта"", – заявила Екатерина Зиновьева , министр инвестиций, промышленности и науки Московской области. "
2021-11-03 00:00:00," Девелопер проекта группа компаний ""А101"" завершила строительство детского парка. Он находится в поселении Сосенское в районе деревни Николо-Хованское. Председатель Москомстройинвеста Анастасия Пятова рассказала, что у парка есть своя тема — морские приключения на необитаемом острове. Для активных игр здесь установлены корабль с горками и веревочными лестницами, горка со смотровой башней, подвесной мост и канатная дорога, а также игровые сетки, бревна для ходьбы по ним и т.п. Кроме того, в парке установлен навес с качелями и лавочки для отдыха. По словам представителя девелопера ГК ""А101"" объем инвестиций в проект составил 55,8 млн рублей. В парке созданы искусственные холмы, которые используются в игровых целях, а также делают ландшафт парка более интересным визуально. Кроме того, проект предусматривает комплексное озеленение. Часть лавочек размещены вокруг деревьев, которые со временем будут создавать приятную тень. Игровое оборудование рассчитано на детей дошкольного возраста и школьников младших классов. В настоящее время все дома в первом районе ЖК ""Испанские кварталы"" построены и заселены, во втором районе 6 жилых корпусов уже введены в эксплуатацию и еще 9 находятся в высокой стадии готовности. Девелоперу проекта Группе компаний ""А101"" выдано разрешение на ввод в эксплуатацию домов No1 и No2 во втором районе. Домам уже дали адрес: г. Москва, поселение Сосенское, проспект Магеллана, дом 1 и 2. Поделиться: "
2021-10-28 00:00:00," ""Газпром"" построил 54% газопровода ""Сила Сибири"" 28.10.2021 17:00 Источник: Финам.RU© Построено 432 км участка газопровода ""Сила Сибири"" от Ковыктинского до Чаяндинского месторождения – около 54% его протяженности, сообщил "" Газпром "". Правление ПАО ""Газпром"" приняло к сведению информацию о статусе реализации крупнейших инвестиционных проектов. На востоке России компания продолжает обустройство Чаяндинского месторождения – базового для Якутского центра газодобычи . Здесь идет планомерное развитие фонда эксплуатационных газовых скважин, завершается сооружение вспомогательных объектов добычи нефтяной оторочки. Газ Чаяндинского месторождения поступает в газопровод ""Сила Сибири"". В настоящее время строятся новые компрессорные станции, которые обеспечат последовательное увеличение производительности газопровода. С 2023 года в ""Силу Сибири"" начнет поступать газ Ковыктинского месторождения в Иркутской области. Для этого ""Газпром"" активно строит участок газопровода от Ковыктинского до Чаяндинского месторождения. Работы ведутся по графику: в настоящее время сварено, уложено и засыпано 432 км – почти 54% от общей протяженности участка (803,4 км). Выполняется сооружение первого из двух микротоннелей подводного перехода газопровода под р. Леной . На Ковыктинском месторождении продолжается эксплуатационное бурение и сооружение объектов обустройства. В частности, ведется устройство фундаментных оснований, монтаж металлоконструкций и оборудования первоочередной установки комплексной подготовки газа №2 (УКПГ-2), строительство конденсатопровода, устройство фундаментов и монтаж металлоконструкций УКПГ-3. Общий статус реализации проекта строительства Амурского газоперерабатывающего завода – более 80%. В частности, ведутся пуско-наладочные работы на третьей технологической линии, на четвертой линии завершен монтаж крупногабаритного оборудования. В рамках расширения газопровода ""Сахалин – Хабаровск – Владивосток"" на участке от г. Комсомольск-на-Амуре до г. Хабаровска сварено, уложено и засыпано 371,1 км из 390,8 км линейной части (с учетом резервных ниток и подводных переходов). Строительно-монтажные работы планируется завершить в текущем году. На полуострове Ямал ""Газпром"" развивает производственную инфраструктуру Бованенковского месторождения. В 2021 году здесь планируется ввести в эксплуатацию новые дожимные мощности и эксплуатационные газовые скважины. Продолжается обустройство Харасавэйского месторождения. Ведется расширение Северного газотранспортного коридора. Компания строит необходимые компрессорные мощности на линейной части от Ухты до Грязовца и далее в направлении КС ""Славянская"" . В районе п. Усть-Луга Ленинградской области с мая полным ходом идет сооружение уникального Комплекса по переработке этансодержащего газа. Вопрос о статусе реализации крупнейших инвестиционных проектов будет внесен на рассмотрение Совета директоров ПАО ""Газпром"" . "
